"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-08-22
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
31109,"LOVES #724","Lake City",FL,ULSD,4.6364,0.2483,0.389,0,0.1506,0.02072,5.445,5.649,5.445,0.204
36087,"LOVES #674","Lake Wales",FL,ULSD,4.6869,0.2483,0.389,0,0.09,0.02072,5.435,5.619,5.435,0.184
10382,"LOVES #379",Lee,FL,ULSD,4.6872,0.2483,0.389,0,0.1075,0.02072,5.453,5.189,5.189,0
7138,"LOVES #802",Milton,FL,ULSD,4.6872,0.2483,0.389,0,0.1383,0.02072,5.484,5.349,5.349,0
49153,"LOVES #868",Mims,FL,ULSD,4.7193,0.2483,0.389,0,0.0925,0.02072,5.47,5.489,5.47,0.019
49044,"LOVES #683","Moore Haven",FL,ULSD,4.6278,0.2483,0.389,0,0.1025,0.02072,5.388,5.649,5.388,0.261
10127,"LOVES #561","Mossy Head",FL,ULSD,4.6872,0.2483,0.389,0,0.101,0.02072,5.446,5.289,5.289,0
10118,"LOVES #495","North Fort Myers",FL,ULSD,4.6364,0.2483,0.389,0,0.1275,0.02072,5.422,5.589,5.422,0.167
10252,"LOVES #363",Ocala,FL,ULSD,4.6364,0.2483,0.389,0,0.1175,0.02072,5.412,5.589,5.412,0.177
10638,"LOVES #316","Ormond Beach",FL,ULSD,4.7193,0.2483,0.389,0,0.0925,0.02072,5.47,5.689,5.47,0.219
36370,"LOVES #894","St Augustine",FL,ULSD,4.6441,0.2483,0.389,0,0.0775,0.02072,5.38,5.389,5.38,0.009
26156,"LOVES #808",Albany,GA,ULSD,4.5786,0.2483,0.373,0,0.0725,0.0975,5.37,5.489,5.37,0.119
11188,"LOVES #405",Brunswick,GA,ULSD,4.6441,0.2483,0.373,0,0.0595,0.0975,5.422,5.489,5.422,0.067
27148,"LOVES #735",Calhoun,GA,ULSD,4.5162,0.2483,0.373,0,0.0675,0.1275,5.333,5.429,5.333,0.096
1190,"LOVES #765",Commerce,GA,ULSD,4.5599,0.2483,0.373,0,0.05,0.0975,5.329,5.529,5.329,0.2
51171,"LOVES #801",Cordele,GA,ULSD,4.5786,0.2483,0.373,0,0.085,0.0975,5.382,5.589,5.382,0.207
11098,"LOVES #320",Dublin,GA,ULSD,4.5431,0.2483,0.373,0,0.0875,0.0975,5.349,5.589,5.349,0.24
27157,"LOVES #778",Ellabell,GA,ULSD,4.7087,0.2483,0.373,0,0.0775,0.1275,5.535,5.389,5.389,0
11466,"LOVES #359",Emerson,GA,ULSD,4.5453,0.2483,0.373,0,0.0645,0.0975,5.329,5.479,5.329,0.15
52100,"LOVES #893","Garden City",GA,ULSD,4.7087,0.2483,0.373,0,0.065,0.0975,5.493,5.489,5.489,0
11607,"LOVES #376",Hogansville,GA,ULSD,4.5453,0.2483,0.373,0,0.0775,0.0975,5.342,5.589,5.342,0.247
11302,"LOVES #307",Jackson,GA,ULSD,4.5453,0.2483,0.373,0,0.0712,0.1275,5.365,5.549,5.365,0.184
16060,"LOVES #698",Macon,GA,ULSD,4.5431,0.2483,0.373,0,0.0625,0.1275,5.354,5.489,5.354,0.135
37259,"LOVES #781",Madison,GA,ULSD,4.5599,0.2483,0.373,0,0.065,0.0975,5.344,5.469,5.344,0.125
11956,"LOVES #338","Richmond Hill ",GA,ULSD,4.7087,0.2483,0.373,0,0.065,0.1275,5.523,5.449,5.449,0
32311,"LOVES #819",Rincon,GA,ULSD,4.7087,0.2483,0.373,0,0.065,0.0975,5.493,5.489,5.489,0
11983,"LOVES #354",Thomson,GA,ULSD,4.5431,0.2483,0.373,0,0.055,0.1275,5.347,5.469,5.347,0.122
11356,"LOVES #325",Tifton,GA,ULSD,4.5786,0.2483,0.373,0,0.085,0.0975,5.382,5.389,5.382,0.007
23378,"LOVES #550",Valdosta,GA,ULSD,4.6872,0.2483,0.373,0,0.085,0.0975,5.491,5.589,5.491,0.098
11400,"LOVES #311","Waco ",GA,ULSD,4.5453,0.2483,0.373,0,0.07,0.0975,5.334,5.279,5.279,0
7262,"LOVES #771","West Point",GA,ULSD,4.5215,0.2483,0.373,0,0.0775,0.0975,5.318,5.589,5.318,0.271
15057,"LOVES #411",Clive,IA,ULSD,4.4099,0.2483,0.325,0,0.06,0,5.043,5.689,5.043,0.646
15003,"LOVES #476",Davenport,IA,ULSD,4.4489,0.2483,0.325,0,0.08,0,5.102,5.689,5.102,0.587
44117,"LOVES #684",Ellsworth,IA,ULSD,4.4101,0.2483,0.325,0,0.09,0,5.073,5.689,5.073,0.616
49061,"LOVES #670",Floyd,IA,ULSD,4.4101,0.2483,0.325,0,0.0825,0,5.066,5.689,5.066,0.623
31255,"LOVES #869","Le Mars",IA,ULSD,4.4077,0.2483,0.325,0,0.0562,0,5.037,5.489,5.037,0.452
41221,"LOVES #882",Muscatine,IA,ULSD,4.4489,0.2483,0.325,0,0.0825,0,5.105,5.549,5.105,0.444
15388,"LOVES #361","Newton ",IA,ULSD,4.4099,0.2483,0.325,0,0.055,0,5.038,5.689,5.038,0.651
47077,"LOVES #704","Pacific Junction",IA,ULSD,4.4425,0.2483,0.325,0,0.07,0,5.086,5.749,5.086,0.663
15051,"LOVES #426",Shelby,IA,ULSD,4.4425,0.2483,0.325,0,0.06,0,5.076,5.689,5.076,0.613
15191,"LOVES #479","Sioux City",IA,ULSD,4.4077,0.2483,0.325,0,0.063,0,5.044,5.689,5.044,0.645
17118,"LOVES #702",Waterloo,IA,ULSD,4.4244,0.2483,0.325,0,0.0608,0,5.059,5.689,5.059,0.63
22230,"LOVES #812",Bliss,ID,ULSD,4.6839,0.2483,0.32,0,0.085,0.01,5.347,5.989,5.347,0.642
12519,"LOVES #334","Heyburn ",ID,ULSD,4.6839,0.2483,0.32,0,0.0825,0.01,5.345,5.949,5.345,0.604
12048,"LOVES #478","Idaho Falls",ID,ULSD,4.6757,0.2483,0.32,0,0.0775,0.01,5.332,5.949,5.332,0.617
12288,"LOVES #301","Post Falls",ID,ULSD,5.4126,0.2483,0.32,0,0.1285,0.01,6.119,5.949,5.949,0
46081,"LOVES #766",Atkinson,IL,ULSD,4.3153,0.2483,0.558,0.36147,0.0695,0.011,5.564,5.749,5.564,0.185
42345,"LOVES #768",Channahon,IL,ULSD,4.3153,0.2483,0.558,0.39725,0.0595,0.172,5.75,5.749,5.749,0
14200,"LOVES #746",Decatur,IL,ULSD,4.3296,0.2483,0.558,0.43664,0.0615,0.061,5.695,5.749,5.695,0.054
13312,"LOVES #292",Dwight,IL,ULSD,4.3153,0.2483,0.558,0.38801,0.1086,0.011,5.629,5.749,5.629,0.12
1273,"LOVES #800","Elk Grove Village",IL,ULSD,4.3153,0.2483,0.558,0.4832,0.0595,0.071,5.735,5.949,5.735,0.214
10345,"LOVES #834","Grant Park",IL,ULSD,4.3153,0.2483,0.558,0.33764,0.0625,0.011,5.533,5.649,5.533,0.116
38070,"LOVES #688",Greenup,IL,ULSD,4.3917,0.2483,0.558,0.36642,0.057,0.011,5.632,5.749,5.632,0.117
13281,"LOVES #384",Greenville,IL,ULSD,4.4118,0.2483,0.558,0.4155,0.0575,0.011,5.702,5.749,5.702,0.047
13167,"LOVES #578",Hamel,IL,ULSD,4.4118,0.2483,0.558,0.37194,0.047,0.011,5.648,5.749,5.648,0.101
52045,"LOVES #763",Hampshire,IL,ULSD,4.3153,0.2483,0.558,0.39339,0.0937,0.091,5.7,5.989,5.7,0.289
