"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-01-02
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
15057,"LOVES #411",Clive,IA,ULSD,1.9706,0.2483,0.325,0,0.06,0,2.604,3.149,2.604,0.545
15003,"LOVES #476",Davenport,IA,ULSD,2.0067,0.2483,0.325,0,0.08,0,2.66,3.789,2.66,1.129
44117,"LOVES #684",Ellsworth,IA,ULSD,1.9774,0.2483,0.325,0,0.0875,0,2.638,3.649,2.638,1.011
49061,"LOVES #670",Floyd,IA,ULSD,1.9774,0.2483,0.325,0,0.08,0,2.631,3.649,2.631,1.018
31255,"LOVES #869","Le Mars",IA,ULSD,1.9735,0.2483,0.325,0,0.0537,0,2.601,3.379,2.601,0.778
41221,"LOVES #882",Muscatine,IA,ULSD,2.0067,0.2483,0.325,0,0.08,0,2.66,3.449,2.66,0.789
15388,"LOVES #361","Newton ",IA,ULSD,1.9706,0.2483,0.325,0,0.055,0,2.599,3.489,2.599,0.89
47077,"LOVES #704","Pacific Junction",IA,ULSD,2.0274,0.2483,0.325,0,0.0675,0,2.668,3.489,2.668,0.821
15051,"LOVES #426",Shelby,IA,ULSD,2.0274,0.2483,0.325,0,0.06,0,2.661,3.469,2.661,0.808
15191,"LOVES #479","Sioux City",IA,ULSD,1.9735,0.2483,0.325,0,0.063,0,2.61,3.579,2.61,0.969
17118,"LOVES #702",Waterloo,IA,ULSD,1.983,0.2483,0.325,0,0.0608,0,2.617,3.579,2.617,0.962
22230,"LOVES #812",Bliss,ID,ULSD,2.1046,0.2483,0.32,0,0.0825,0.01,2.765,3.489,2.765,0.724
12519,"LOVES #334","Heyburn ",ID,ULSD,2.1046,0.2483,0.32,0,0.08,0.01,2.763,3.749,2.763,0.986
12048,"LOVES #478","Idaho Falls",ID,ULSD,2.0814,0.2483,0.32,0,0.0775,0.01,2.737,3.379,2.737,0.642
